id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47714753,3. NEW loft-bed studio CITYU BU no needsharing MTR,12526206,Mrs,,Kowloon City,22.32899,114.18944,Entire home/apt,230,28,1,2021-06-18,0.23,7,288,1,
47735717,F16B City Views 2 bedrooms Apartment,378189280,Yin Hung Bonnie,,Yau Tsim Mong,22.31946,114.17084,Entire home/apt,1000,28,0,,,4,364,0,
47735938,[銅鑼灣免佣單人套房出租-銅鑼灣港鐵站C出口1分鐘到],384604993,All,,Wan Chai,22.27954,114.1822,Private room,5300,28,0,,,1,365,0,
47738077,轻奢系大床房,384625962,建伟,,North,22.53412,114.11614,Private room,217,1,1,2021-05-05,0.17,2,295,1,
47741039,"300ft in Sheung Wan Romantic,Spacious,Stylish1Bed",37757981,Alan,,Central & Western,22.28572,114.14898,Entire home/apt,619,1,7,2021-09-18,0.93,2,330,7,
47750206,Nice Hotel/With special promotion for monthly only,353326613,Ego,,Wan Chai,22.27984,114.17883,Private room,530,1,0,,,186,365,0,
47751813,佐敦服務式公寓(A7) Jordan Service Apartment (A7),166183091,Pineapple,,Yau Tsim Mong,22.30559,114.17341,Entire home/apt,212,30,0,,,43,0,0,
47752236,福田皇岗双口岸直达深圳北站会展温馨一房一厅宜居2人,188759313,琦寓,,Yuen Long,22.51612,114.07359,Entire home/apt,379,1,0,,,16,355,0,
47752460,"Cozy & stylish room in KT, near HKU. Female only",169826410,Elena,,Central & Western,22.2802,114.12882,Private room,278,3,1,2021-05-17,0.19,1,144,1,
47772788,近口岸罗湖市中心商住两用精装公寓,165531200,小魏,,North,22.536688,114.118286,Entire home/apt,229,1,0,,,2,364,0,
47792545,"1-BR; SKYLINE VIEWS FROM MID-LEVELS, HK",138649185,Fiona,,Wan Chai,22.25945,114.19224,Entire home/apt,2295,28,0,,,179,364,0,
47805208,1 BR STROLL AWAY FROM FORTRESS HILL MTR STN/ HK,138649185,Fiona,,Eastern,22.28951,114.19226,Entire home/apt,1100,30,0,,,179,364,0,
47808839,1250 Sq.Ft 2 BEDROOM APARTMENT AT PEEL STREET - HK,138649185,Fiona,,Central & Western,22.28193,114.15275,Entire home/apt,2800,30,0,,,179,364,0,
47818025,佐敦服務式公寓(A10)  Jordan Service Apartment (A10),166183091,Pineapple,,Yau Tsim Mong,22.3057,114.1731,Entire home/apt,179,30,0,,,43,0,0,
47820821,5. New loft-bed studio near uni no needsharing MTR,12526206,Mrs,,Kowloon City,22.32905,114.19025,Entire home/apt,240,28,1,2021-07-24,0.33,7,174,1,
47821496,佐敦服務式公寓(A11) Jordan Service Apartment (A11),166183091,Pineapple,,Yau Tsim Mong,22.305,114.1733,Entire home/apt,245,30,0,,,43,0,0,
47821536,Newly renovated 01 TST MTR * Studio Flat,6067974,Wilson,,Yau Tsim Mong,22.30033,114.17493,Entire home/apt,500,28,0,,,44,365,0,
47821742,佐敦服務式公寓(B5) Jordan Service Apartment (B5),166183091,Pineapple,,Yau Tsim Mong,22.30566,114.17131,Entire home/apt,212,30,0,,,43,0,0,
47822504,"W/D NETFLIX, 300sq.ft @ BONHAM STRAND WEST, HK",138649185,Fiona,,Central & Western,22.28505,114.15131,Entire home/apt,900,28,0,,,179,364,0,
47824002,Luxurious Lagoon Catamaran - Whole Boat,10086415,Alick,,Eastern,22.28316,114.23233,Entire home/apt,5067,1,30,2021-08-29,3.49,2,192,30,
47827006,佐敦服務式公寓(A1) Jordan Service Apartment (A1),166183091,Pineapple,,Yau Tsim Mong,22.30574,114.17273,Entire home/apt,302,30,0,,,43,52,0,
47834901,佐敦地鐵2分鐘-大窗光猛雙人雙床房 合4人,50172398,Gloria,,Yau Tsim Mong,22.30743,114.1709,Private room,350,1,0,,,27,365,0,
47834955,Cozy 2 Bedroom Apartment on High St with Elevator,267770044,Hmlet,,Central & Western,22.28419,114.14345,Entire home/apt,625,30,0,,,7,354,0,
47836707,Nice Seaview hotel/Special promotion/12F_28/01,353326613,Ego,,Wan Chai,22.27946,114.17912,Private room,700,1,1,2021-09-02,0.58,186,364,1,
47849828,A 3ppl Double Bed 46112Studio 2min CausewayBay MTR,25048995,Moey,,Wan Chai,22.28042,114.18323,Private room,300,28,1,2021-07-03,0.27,17,351,1,
47851156,Newly renovated 02 TST MTR * Studio Flat,6067974,Wilson,,Yau Tsim Mong,22.30123,114.17287,Entire home/apt,600,30,1,2021-09-22,0.94,44,365,1,
47851351,Newly renovated 03 TST MTR * Studio Flat,6067974,Wilson,,Yau Tsim Mong,22.30094,114.17373,Entire home/apt,600,28,2,2021-05-02,0.25,44,365,2,
47891740,尖沙咀近海港城，西九龙高铁站旁高层维港海景豪宅，海陆空交通枢纽，免费小巴往来九龙站，交通非常便利,102360712,Elaine,,Yau Tsim Mong,22.30819,114.1648,Entire home/apt,937,1,6,2021-09-11,0.70,1,296,6,
47895227,香港市中心國際校網唯一360度全景玻璃上億明星豪宅,163023616,A,,Yau Tsim Mong,22.29843,114.16758,Private room,3514,3,0,,,3,179,0,
47916379,"HEART OF CENTRAL,1 BEDROOM APARTMENT @ PEEL STREET",138649185,Fiona,,Central & Western,22.28377,114.15234,Entire home/apt,2000,30,0,,,179,364,0,
47930539,Treetops - Lamma (rooftop flat with toddler room),11279145,Jenni,,Islands,22.22216,114.11321,Entire home/apt,2954,1,6,2021-10-10,0.75,1,4,6,
47931618,Nice/High quality apartment with big promotion/2BE,353326613,Ego,,Wan Chai,22.28124,114.18473,Entire home/apt,450,28,0,,,186,362,0,
47969690,月租4000，双人大床房，靠窗精装，独立卫生间。53902761,386691364,周,,Yau Tsim Mong,22.30655,114.17683,Private room,200,1,0,,,1,83,0,
48000030,Good for University students/中國來香港留學生/1504,353326613,Ego,,Wan Chai,22.27996,114.18664,Entire home/apt,280,28,0,,,186,362,0,
48001907,Hotel ICON,386960723,Ken,,Yau Tsim Mong,22.29991957296439,114.18055445202307,Hotel room,0,1,1,2021-08-01,0.36,1,0,1,
48017459,福田口岸站4号7号线深圳露台大海景【短租】,387069723,Ranon,,Yuen Long,22.51666,114.06583,Private room,186,3,5,2021-08-09,0.63,1,77,5,
48034459,Best Western Plus Hotel Kowloon - Superior Room,146234685,Best Western Plus Hotel Kowloon,,Yau Tsim Mong,22.29987,114.17686,Private room,539,1,0,,,4,267,0,
48035053,Best Western Plus Hotel Kowloon - Deluxe Room With Two Double Beds,146234685,Best Western Plus Hotel Kowloon,,Yau Tsim Mong,22.29959,114.17705,Private room,591,1,0,,,4,0,0,
48047508,Min 7 nights Stay - Superior room,146234685,Best Western Plus Hotel Kowloon,,Yau Tsim Mong,22.29948,114.17664,Private room,526,1,2,2021-06-27,0.36,4,267,2,
48047680,Min 7 nights Stay - Deluxe  Double & Double Room,146234685,Best Western Plus Hotel Kowloon,,Yau Tsim Mong,22.30139,114.1762,Private room,583,1,0,,,4,0,0,
48060124,3min Causewaybay MTR 2BR 1Bath 3ppl SOGOTimeSquare,25048995,Moey,,Wan Chai,22.27843,114.17982,Entire home/apt,420,28,1,2021-10-01,1,17,226,1,
48060194,两房一厅|近东门步行街|火车站|金光华|有投影阳台电梯公寓房|独享闹市中的安静,150422718,笑笑,,North,22.53891,114.12598,Entire home/apt,228,1,0,,,1,0,0,
48062237,只接长租 不接短租 地铁口 邻近东门 会展中心 华强北 会展中心,251471164,妮家,,North,22.53262,114.08592,Entire home/apt,327,1,1,2021-04-09,0.15,6,365,1,
48113855,維港超靚超大海景房,198109516,Caie,,Wan Chai,22.28082,114.17866,Private room,600,30,0,,,55,158,0,
48114514,銅鑼灣海景大床房,198109516,Caie,,Wan Chai,22.28134,114.17905,Private room,500,30,0,,,55,363,0,
48114583,銅鑼灣超靚海景Twin 房,198109516,Caie,,Wan Chai,22.28071,114.18065,Private room,500,30,0,,,55,100,0,
48201451,Nice location apartment with promotion now/807,353326613,Ego,,Wan Chai,22.28214,114.18579,Private room,300,28,0,,,186,362,0,
48216541,Nice Apartment with special promotion in March/5B3,353326613,Ego,,Wan Chai,22.28139,114.18445,Entire home/apt,250,28,0,,,186,362,0,
48220707,Cozy Studio with kitchen in Central Hong Kong,339298127,Lisa,,Wan Chai,22.2827,114.18522,Entire home/apt,589,7,0,,,1,180,0,
48224523,舒馨简宅/福田CBD会展中心/市民中心购物公园地铁口福田皇岗口岸福田高铁站华强北水围街（只接待女性）,343603328,认证手机用户6372,,Yuen Long,22.51708,114.07274,Shared room,187,1,4,2021-03-23,0.52,1,326,4,
48238640,朗元龍街9號新時代中城,342370113,兮木,,Yuen Long,22.44399,114.0365,Shared room,93,30,0,,,1,365,0,
48286730,High quality/Nice apartment with promotion now/203,353326613,Ego,,Wan Chai,22.28063,114.1834,Entire home/apt,500,28,0,,,186,362,0,
48287983,Luxury downtown apt with reasonable price (TKO),7732457,Wai Ho,,Sai Kung,22.30466,114.2633,Entire home/apt,790,1,0,,,1,80,0,
48289917,Modern Compact Studio In Central Hong Kong,246078519,Ming,,Central & Western,22.28391,114.15162,Entire home/apt,425,7,3,2021-09-30,0.43,4,332,3,
48294879,Clean Bright Cosy Studio on Hollywood Rd / Soho,5892134,Mostafa,,Central & Western,22.2838,114.15371,Entire home/apt,480,14,0,,,1,0,0,
48304063,V Wan Chai | 5 minutes to Wan Chai MTR Station,389864874,V,,Wan Chai,22.27874,114.175,Private room,1500,14,0,,,4,358,0,
48312081,大單邊 光亮清爽 全套IKEA家具 大夏全翻新包括電梯 24小時保安,389933633,Juliana,,Wan Chai,22.27661,114.17779,Private room,200,30,0,,,1,90,0,
48318390,Apartment /Good for Students/33_43/碧街學生公寓/水電網全包,353326613,Ego,,Yau Tsim Mong,22.31005,114.16876,Entire home/apt,250,28,0,,,186,362,0,
48321257,爱心的住房屋,365878975,Candi,,Yau Tsim Mong,22.32264,114.16045,Entire home/apt,195,1,0,,,1,0,0,
48353255,Good location/Nice Apartment for all you_P/203,353326613,Ego,,Wan Chai,22.28192,114.18603,Entire home/apt,230,28,0,,,186,362,0,
48353632,Big size/Nice apartment with promotion/P205,353326613,Ego,,Wan Chai,22.28224,114.18438,Entire home/apt,280,28,0,,,186,362,0,
48353905,Modern Compact Studio in Central Hong Kong,246078519,Ming,,Central & Western,22.28409,114.15144,Entire home/apt,425,3,0,,,4,265,0,
48370076,元朗拎包入住，2021暂停出租、2022待租。,390310487,王,,Yuen Long,22.44443,114.03262,Entire home/apt,380,1,0,,,2,295,0,
48382668,A cozy private room near Tsing Yi station,162148891,Sherry,,Yuen Long,22.43885,114.03178,Private room,350,1,0,,,1,364,0,
48382758,元朗暂停出租，2022有房出租。,390310487,王,,Yuen Long,22.44396,114.03298,Entire home/apt,360,1,0,,,2,295,0,
48403518,村屋拎包入住～,390620182,Rebecca,,Yuen Long,22.44477,114.0323,Shared room,383,1,0,,,7,357,0,
48408275,佐敦服務式公寓(B9) Jordan Service Apartment (B9),166183091,Pineapple,,Yau Tsim Mong,22.30368,114.17329,Entire home/apt,200,28,0,,,43,295,0,
48410076,佐敦服務式公寓(A19) Jordan Service Apartment (A19),166183091,Pineapple,,Yau Tsim Mong,22.30438,114.17149,Entire home/apt,170,28,0,,,43,295,0,
48429100,The Lodge by V | Studios w/ kitchen and balcony,389864874,V,,Yau Tsim Mong,22.30773,114.16851,Private room,670,30,0,,,4,365,0,
48432522,佐敦服務式公寓(A13)  Jordan Service Apartment (A13),166183091,Pineapple,,Yau Tsim Mong,22.30356,114.17184,Entire home/apt,396,28,0,,,43,0,0,
48432984,V Causeway Bay 2 | 全新裝修一梯一伙單位,389864874,V,,Wan Chai,22.27944,114.18792,Private room,1835,30,0,,,4,365,0,
48433488,佐敦服務式公寓(A15)  Jordan Service Apartment (A15),166183091,Pineapple,,Yau Tsim Mong,22.30562,114.17186,Entire home/apt,354,28,0,,,43,20,0,
48433628,V Happy Valley | Designer Serviced Apartment,389864874,V,,Wan Chai,22.2677,114.18827,Private room,1135,30,0,,,4,365,0,
48473652,A 2ppl Double Bed ISA Studio 2min CausewayBay MTR,25048995,Moey,,Wan Chai,22.28094,114.18094,Private room,250,1,1,2021-03-16,0.14,17,27,1,
48474094,Nice Apartment/For overseas students/中國來港留學生 /903,353326613,Ego,,Yau Tsim Mong,22.31225,114.17195,Entire home/apt,310,28,0,,,186,362,0,
48476559,High ceiling loft studio private kitchen bath MTR,12526206,Mrs,,Yau Tsim Mong,22.32296,114.16685,Entire home/apt,372,28,0,,,7,88,0,
48477296,Cool!静中带旺歡迎单身人士,390620182,Rebecca,,Yuen Long,22.44641,114.02503,Private room,233,1,1,2021-09-22,0.94,7,82,1,
48478482,A 2ppl Double Bed ISA Studio 2min CausewayBay MTR,25048995,Moey,,Wan Chai,22.2791,114.18094,Private room,256,28,2,2021-08-01,0.34,17,365,2,
48480488,City forest,391250923,Sheena,,Tuen Mun,22.37455,113.99522,Entire home/apt,583,1,0,,,1,0,0,
48518035,尖沙咀干净整洁宁静开阳大窗户一张1米7双人大床房或两张1米单人床房带独立卫浴（可接受国内客人隔离）,187963263,愷莹,,Yau Tsim Mong,22.29637,114.17198,Private room,669,1,0,,,9,90,0,
48519377,尖沙咀宁静开阳大窗户一张1米5精品大床房带独立卫浴（可接受国内客人隔离）,187963263,愷莹,,Yau Tsim Mong,22.29806,114.1716,Private room,700,1,0,,,9,90,0,
48533095,尖沙咀豪华两张1米4大床房90度观景开阳房晚上景色更佳，带独立的卫浴（可接受国内客人隔离）,187963263,愷莹,,Yau Tsim Mong,22.29688,114.17065,Private room,700,1,0,,,9,0,0,
48533722,尖沙咀开阳大窗一张1.4米大床＋一张1米床，双床房带独立卫浴（可接受国内隔离人士入住）,187963263,愷莹,,Yau Tsim Mong,22.29737,114.17097,Private room,700,1,0,,,9,90,0,
48534143,尖沙咀干净宁静两张1米2大床，双床房带独立卫浴（可接受国内隔离人士入住）,187963263,愷莹,,Yau Tsim Mong,22.29825,114.17222,Private room,700,1,0,,,9,365,0,
48534243,尖沙咀干净宁静一张1.2米大床＋一张1米床房，双床房带独立卫浴（可接受国内隔离人士入住）,187963263,愷莹,,Yau Tsim Mong,22.29632,114.17227,Private room,600,1,0,,,9,365,0,
48537229,开放式酒店式公寓,89286623,捷,,Yau Tsim Mong,22.32171,114.16229,Entire home/apt,450,14,0,,,1,358,0,
48576791,Time to book for the nice apartment/K2B2C,353326613,Ego,,Wan Chai,22.28066,114.1851,Entire home/apt,374,28,0,,,186,362,0,
48581027,Cozy private room,191941807,Mr&Mrs Mangat,,Eastern,22.28357,114.22026,Private room,250,28,3,2021-08-23,0.68,2,144,3,
48594224,High Quality/Big apartment is good for all you/6C,353326613,Ego,,Wan Chai,22.28275,114.18555,Entire home/apt,9000,28,0,,,186,177,0,
48597269,Spacious Apartment In The Middle Of Mountains,13403197,Eli,,Tai Po,22.46486,114.2058,Entire home/apt,650,5,3,2021-06-24,0.51,1,0,3,
48646267,Family feeling/位置好又齊家電可煮食的Apartment/免佣業主盤/412,353326613,Ego,,Wan Chai,22.28236,114.18577,Entire home/apt,400,28,0,,,186,362,0,
48646408,★ Staycation New 2BR 8pax TST K11 KTV & Mahjong ★,392434015,Leah,,Yau Tsim Mong,22.29807,114.17191,Entire home/apt,1265,1,50,2021-04-05,7.69,1,363,50,
48741256,[E] OCT Promotion!! New Studio for Long Term Stay,43474222,Katherine,,Eastern,22.28036,114.22554,Entire home/apt,500,28,0,,,2,337,0,
48744923,Tiger Farm By Carpus & Co Car Camping Site,55509449,Koby,,North,22.51685,114.12496,Entire home/apt,690,1,0,,,1,295,0,
48758485,Studio Apartment in Yau Ma Tei,393244617,Wesley,,Yau Tsim Mong,22.30481,114.16982,Entire home/apt,390,30,0,,,2,89,0,
48760036,尖沙咀共享住宿-女生專用 Tsim Sha Tsui Coliving apt for female,224421162,Etoiletst,,Yau Tsim Mong,22.29831,114.17138,Shared room,200,1,0,,,5,118,0,
48775159,Nice apartment/special for University students/905,353326613,Ego,,Yau Tsim Mong,22.3122,114.17114,Entire home/apt,330,28,0,,,186,365,0,
48815516,尖沙咀黄金地段#地铁口#海港城#维多利亚#星光大道,116364906,Kiki,,Yau Tsim Mong,22.29659,114.17627,Entire home/apt,365,1,1,2021-04-30,0.17,24,0,1,
48817382,Newly renovated 901@ Explore like local,6067974,Wilson,,Eastern,22.28948,114.1925,Entire home/apt,1000,30,0,,,44,364,0,
48834933,市中心學生公寓 獨立衛浴,27207815,Jan,,Yau Tsim Mong,22.30998,114.17058,Entire home/apt,280,7,0,,,7,322,0,
48851887,2 person room! Kowloon  精選房源 長沙灣站 5分鐘直達！ 交通方便 食肆林立,61791284,Elvis,,Sham Shui Po,22.33441,114.15967,Entire home/apt,395,1,1,2021-08-30,0.55,2,363,1,
48857625,Superior Room,390756526,Rosedale Hotel Hong Kong,,Wan Chai,22.27873,114.18907,Private room,338,1,0,,,1,273,0,
48925643,4佐敦/廚房/獨立衛浴/陽台 Private Bath&Kitchen/Jordan/Balcony,300286398,Wing,,Yau Tsim Mong,22.30162,114.17257,Private room,380,7,0,,,7,365,0,
48947298,High Quality/Nice Apartment good for all you/202,353326613,Ego,,Wan Chai,22.28069,114.18572,Entire home/apt,350,1,0,,,186,350,0,
48981774,Nice Apartment with promotion for all you/201,353326613,Ego,,Wan Chai,22.28068,114.18255,Entire home/apt,500,1,0,,,186,335,0,
49034003,HOmey apartment w/ size of 820 sq. ft only for u!,65472552,Marje,,Wan Chai,22.26686,114.18748,Entire home/apt,1000,2,0,,,2,135,0,
49045653,尖沙咀地鐵站B1出口側日式榻榻米床合2人,50172398,Gloria,,Yau Tsim Mong,22.29856,114.17496,Private room,364,1,0,,,27,365,0,
49045747,Studio Apartment in Tsim Sha Tsui,393244617,Wesley,,Yau Tsim Mong,22.29944,114.17396,Entire home/apt,9500,30,0,,,2,358,0,
49121641,A 2ppl Double Bed PochiStudio 2min CausewayBay MTR,25048995,Moey,,Wan Chai,22.27618,114.18098,Private room,303,28,0,,,17,350,0,
49122224,A 2ppl Double Bed Kiu Hing Studio 1min Tin Hau MTR,25048995,Moey,,Wan Chai,22.28192,114.19234,Private room,220,1,1,2021-08-17,0.44,17,8,1,
49167227,元朗大廈2房全新裝修（樓下輕鐵站）,391346966,Catherine,,Yuen Long,22.44538,114.0265,Entire home/apt,1400,2,0,,,1,362,0,
49167804,新天地酒店room 02,396596921,Ho Yan,,Yau Tsim Mong,22.31777,114.16696,Private room,600,7,2,2021-04-16,0.31,2,90,2,
49169375,1 Br near PP3 (Wan Chai) MTR - Newly renovated (9),6067974,Wilson,,Wan Chai,22.276602,114.169518,Entire home/apt,900,30,0,,,44,364,0,
49204000,Newly renovated! (Quarry Bay17)Explore like local,6067974,Wilson,,Eastern,22.28729,114.21146,Entire home/apt,900,30,0,,,44,364,0,
49217114,Weave Studios Olympic - Studio Queen - (Anchor),396588956,Weave,,Yau Tsim Mong,22.320484,114.162743,Entire home/apt,550,30,0,,,2,177,0,
49221654,"Lamma Island, cozy, brand new room with rooftop.",187100927,Loulou,,Islands,22.20461,114.13075,Private room,322,1,5,2021-09-22,1.02,2,313,5,
49236155,Studio near PP3 (Wan Chai)MTR -Newly renovated (6),6067974,Wilson,,Wan Chai,22.27711,114.1704,Entire home/apt,800,30,0,,,44,364,0,
49255708,2MinTai Wai Station-FullFurnished-Girl Room Shared,135022182,Tracy,,Sha Tin,22.37615,114.17837,Shared room,196,60,0,,,2,295,0,
49264081,Brand New Modern Apartment In The Middle of YSW,397460469,Sam,,Islands,22.22656,114.11196,Entire home/apt,2000,2,14,2021-07-10,2.71,1,0,14,
49266971,Chic sea & mountain view apartment for couples,26842402,Pradyot,,Central & Western,22.28289,114.14614,Entire home/apt,1100,2,1,2021-10-13,1,1,53,1,
49281939,VIP Staycation 旅游家/Quarantine隔离家,371581080,Alex,,Sai Kung,22.36368,114.25428,Entire home/apt,40000,1,0,,,2,365,0,
49282333,1B1B Sublease in Center Wan Chai,42635730,Betty,,Wan Chai,22.27571,114.17318,Entire home/apt,23000,30,0,,,1,32,0,
49295744,Cosmo House,397758914,Wilson,,Islands,22.200539,114.020088,Entire home/apt,1835,1,37,2021-09-29,7.45,1,214,37,
49301601,Sheung Wan Studio,35386637,James,,Central & Western,22.28494,114.14887,Entire home/apt,450,7,0,,,1,20,0,
49327100,全新香港市中心红磡尖沙咀交通便利无敌维多利亚海景阳光房二室二厅一卫一厨,163023616,A,,Kowloon City,22.304,114.18494,Entire home/apt,1459,3,0,,,3,180,0,
49348497,City Rooftop Oasis,61032143,Charline,,Central & Western,22.28483,114.14274,Entire home/apt,2000,3,0,,,1,295,0,
49396608,万家灯火和你的歇脚地。香港隔壁的福田口岸，近福田CBD，超赞景观阳台。,134850129,Lisha,,Yuen Long,22.517252,114.073624,Private room,145,1,0,,,1,0,0,
49405581,Tong Fuk - Couples Retreat,181377796,David,,Islands,22.228067,113.931206,Entire home/apt,1035,2,23,2021-10-12,4.01,1,156,23,
49410205,YourHome/CBD/近地铁/福田口岸/近皇岗口岸/近香港/地铁直达深圳北站（只限女性）,226931254,Bonnie,,Yuen Long,22.51772,114.07232,Private room,226,1,2,2021-05-23,0.34,1,365,2,
49410515,Spacious Modern 3 bed in Discovery. Bay.,347706791,Fiona,,Islands,22.30623,114.0087,Entire home/apt,1500,2,12,2021-08-11,4.14,1,0,12,
49447317,Lovely one bedroom flat in Sai Ying Pun,94900696,Sophie,,Central & Western,22.28362,114.14013,Entire home/apt,750,90,0,,,1,2,0,
49499702,［加利民宿］— 隐觅 — 2房2厅/侘寂风/落地窗/高清投影/福田市中心/地铁口/可做饭/商拍/小聚,68331570,加利民宿,,North,22.53199,114.08497,Entire home/apt,716,1,4,2021-10-05,0.73,2,170,4,
49506868,【相遇 · DWEI】会展中心 / 福田CBD / 购物公园轻奢江景大一房,224234192,Tracy,,Yuen Long,22.511003,114.061897,Entire home/apt,357,1,0,,,3,326,0,
49513420,新天地 Room 2,396596921,Ho Yan,,Yau Tsim Mong,22.3174,114.16862,Private room,600,7,0,,,2,365,0,
49518941,Cozy Huge Balcony for Party or Gathering,347456679,Km,,Wan Chai,22.27563,114.17123,Entire home/apt,500,1,10,2021-05-18,2.50,16,362,10,
49533179,Beachfront 2BR flat - lower cheung sha village,21276084,Arnault,,Islands,22.23482,113.95492,Entire home/apt,2000,3,23,2021-08-20,4.29,2,73,23,
49542576,巴黎賓館 (華源大廈) -為於尖沙咀中心的小品賓館),394476805,Alan,,Yau Tsim Mong,22.29805,114.17076,Private room,180,1,0,,,1,110,0,
49553332,Beautiful Designer Studio with Rooftop,177379707,Imanol,,Central & Western,22.28297,114.15231,Entire home/apt,670,5,1,2021-09-30,1,1,0,1,
49553415,Spacious and cosy flat in the fancy High Street,12448573,David,,Central & Western,22.285248,114.141571,Private room,700,2,1,2021-06-17,0.23,1,0,1,
49560026,Modern studio at Square Street- HK,138649185,Fiona,,Central & Western,22.28486,114.14901,Entire home/apt,667,30,0,,,179,364,0,
49561172,境中—2房2厅/近地铁/高清投影/落地窗/地铁口2分钟/小廚房/侘寂风/华强北商圈/九方购物广场,295323797,Heung,,North,22.53361,114.0867,Entire home/apt,716,1,0,,,2,80,0,
49608438,层云—2房2厅/可住4人/福田中心/交通方便/地铁口/华强北商业区/赛格电子市场/落地窗市景/近口岸,297309602,Meimui,,North,22.5337,114.08675,Entire home/apt,716,1,0,,,2,80,0,
49626480,全新無敵海景房,366834303,Joanna,,Kowloon City,22.30399,114.18399,Entire home/apt,1679,3,0,,,2,363,0,
49660269,村居:草長鶯飛二月天，拂堤楊柳醉春煙。小橋流水，詩情畫意。城市與鄉村融合，旅遊與讀書兼俱，文人鍾情。,202621083,Yan,,Tai Po,22.44327,114.13121,Private room,350,1,0,,,3,365,0,
49664835,旺角先施312號居亭B,396156611,Ken,,Yau Tsim Mong,22.31905,114.17158,Entire home/apt,290,1,0,,,8,0,0,
49680281,免費shuttle bus 三分鐘即到紅磡地鐵站 十分鐘可到達尖沙咀站 無敵海景房,366834303,Joanna,,Yau Tsim Mong,22.30182,114.18386,Entire home/apt,1679,3,0,,,2,365,0,
49693849,Weave Suites - Central West -- Urban Suite_,396588956,Weave,,Central & Western,22.286421,114.146133,Private room,700,21,0,,,2,87,0,
49719875,家在深圳 7号线赤尾地铁口 全景落地窗巨幕投影 近花强北 明通 飞扬 九方 东门 会展中心 福田口岸,251471164,妮家,,North,22.532574,114.085938,Entire home/apt,398,1,0,,,6,365,0,
49721075,Nice apartment/Good for University students/1504,353326613,Ego,,Wan Chai,22.28028,114.18676,Entire home/apt,267,60,0,,,186,362,0,
49721324,Independent獨立單位/Good for executives/Ladies,353326613,Ego,,Wan Chai,22.28127,114.18473,Entire home/apt,535,90,0,,,186,362,0,
49737891,Nice apartment/Good for University/中國來香港留學生/6B,353326613,Ego,,Wan Chai,22.28275,114.18468,Entire home/apt,287,30,0,,,186,363,0,
49738316,Nice Apartment /good for university student/6A,353326613,Ego,,Wan Chai,22.28072,114.1865,Private room,300,1,0,,,186,365,0,
49743791,High quality apartment is good for all you/202,353326613,Ego,,Wan Chai,22.28044,114.18192,Entire home/apt,450,60,0,,,186,362,0,
49763663,Good location apartment/Good for all students/304,353326613,Ego,,Wan Chai,22.28202,114.18468,Entire home/apt,260,1,0,,,186,362,0,
49763825,Big/Quite Apartment is good for all you/NT303,353326613,Ego,,Wan Chai,22.28293,114.18529,Entire home/apt,270,60,0,,,186,362,0,
49770381,家在深圳 7号线赤尾地铁口 全景落地窗 巨幕投影 近明通 飞扬 九方 会展中心 近深圳湾 地铁多通,230444430,小妮,,North,22.532621,114.085915,Entire home/apt,400,1,5,2021-10-01,0.93,8,365,5,
49780400,Good location/Apartment good/中國來香港留學生/University,353326613,Ego,,Yau Tsim Mong,22.31381,114.17205,Entire home/apt,330,60,0,,,186,362,0,
49783010,超大投屏影院 温馨单身公寓 超干净 洁癖患者最爱,255357023,子墨,,North,22.532612,114.085983,Entire home/apt,485,1,0,,,1,178,0,
49793734,马上到妮家 地铁口 近中心公园 东门 华强北 会展中心  躺床上就能看巨幕投影 落地窗 长租更优惠,230444430,小妮,,North,22.532612,114.085983,Entire home/apt,398,1,2,2021-06-26,0.40,8,365,2,
49841293,"Shooting Only, NO STAY, Designer House in Pui O",17061670,Steve&Jenya,,Islands,22.24137,113.98247,Entire home/apt,10101,1,2,2021-08-24,0.51,1,364,2,
49841509,High Quality is good for all your  booking/215,353326613,Ego,,Wan Chai,22.2822,114.18486,Entire home/apt,433,60,0,,,186,362,0,
49865487,Mong Kok Luxury Studio *4B,14861546,Tane Residence,,Yau Tsim Mong,22.3193,114.17138,Entire home/apt,360,30,0,,,110,357,0,
49866118,豪华轻奢大床房,384625962,建伟,,North,22.533745,114.116348,Entire home/apt,229,1,1,2021-05-22,0.19,2,365,1,
49877920,「您家」在7号线赤尾地铁口 近东门 文和友 华强北 及双口岸会展中心 全景落地窗 飘窗 高颜值可月租,251471164,妮家,,North,22.532621,114.085915,Entire home/apt,449,1,0,,,6,365,0,
49888736,Retreat Cottage Studio in Green Hill Environment,189448943,Maria,,Sha Tin,22.38308,114.22143,Entire home/apt,300,1,2,2021-09-02,0.80,4,358,2,
49888779,Outstanding Apartment is good for all you/804,353326613,Ego,,Wan Chai,22.2826,114.18568,Entire home/apt,400,30,0,,,186,362,0,
49889969,"One Bed room Cozy Flat in Mid-levels, Central",76263915,Jess,,Central & Western,22.28277,114.15134,Entire home/apt,650,3,1,2021-09-01,0.57,6,285,1,
49892908,The Ultimate Staycation Villa on the Beach,37275366,Jeff,,Islands,22.27242,114.00049,Entire home/apt,2642,2,16,2021-10-09,4.49,1,0,16,
